"tanggal,water_level"
"2020-03-26,400"
"2020-03-26,380"
"2020-03-27,390"
"2020-03-27,380"
"2020-03-27,360"
"2020-03-27,380"
"2020-03-27,350"
"2020-03-27,370"
"2020-03-27,330"
"2020-03-27,360"
"2020-03-27,370"
"2020-03-27,360"
"2020-03-27,370"
"2020-03-27,360"
"2020-03-27,380"
"2020-03-27,310"
"2020-03-27,360"
"2020-03-27,370"
"2020-03-27,340"
"2020-03-27,360"
"2020-03-27,370"
"2020-03-27,340"
"2020-03-27,360"
"2020-03-27,360"
"2020-03-27,350"
"2020-03-27,350"
"2020-03-27,350"
"2020-03-27,350"
"2020-03-27,350"
"2020-03-27,350"
"2020-03-27,340"
"2020-03-27,350"
"2020-03-27,350"
"2020-03-27,350"
"2020-03-27,340"
"2020-03-27,350"
"2020-03-27,340"
"2020-03-27,340"
"2020-03-27,340"
"2020-03-27,330"
"2020-03-27,340"
"2020-03-27,320"
"2020-03-27,330"
"2020-03-27,330"
"2020-03-27,360"
"2020-03-27,340"
"2020-03-27,320"
"2020-03-27,330"
"2020-03-27,330"
"2020-03-27,310"
"2020-03-28,330"
"2020-03-28,300"
"2020-03-28,310"
"2020-03-28,300"
"2020-03-28,330"
"2020-03-28,300"
"2020-03-28,320"
"2020-03-28,320"
"2020-03-28,300"
"2020-03-28,320"
"2020-03-28,290"
"2020-03-28,330"
"2020-03-28,300"
"2020-03-28,330"
"2020-03-28,300"
"2020-03-28,320"
"2020-03-28,320"
"2020-03-28,310"
"2020-03-28,310"
"2020-03-28,310"
"2020-03-28,310"
"2020-03-28,290"
"2020-03-28,320"
"2020-03-28,310"
"2020-03-28,290"
"2020-03-28,300"
"2020-03-28,300"
"2020-03-28,300"
"2020-03-28,290"
"2020-03-28,290"
"2020-03-28,290"
"2020-03-28,300"
"2020-03-28,280"
"2020-03-28,280"
"2020-03-28,280"
"2020-03-28,270"
"2020-03-28,290"
"2020-03-28,290"
"2020-03-28,290"
"2020-03-28,270"
"2020-03-28,260"
"2020-03-28,260"
"2020-03-28,250"
"2020-03-28,250"
"2020-03-28,250"
"2020-03-28,230"
"2020-03-28,230"
"2020-03-29,220"
"2020-03-29,200"
"2020-03-29,190"
"2020-03-29,220"
"2020-03-29,220"
"2020-03-29,180"
"2020-03-29,210"
"2020-03-29,220"
"2020-03-29,210"
"2020-03-29,220"
"2020-03-29,190"
"2020-03-29,220"
"2020-03-29,190"
"2020-03-29,210"
"2020-03-29,180"
"2020-03-29,210"
"2020-03-29,220"
"2020-03-29,220"
"2020-03-29,220"
"2020-03-29,220"
"2020-03-29,220"
"2020-03-29,220"
"2020-03-29,220"
"2020-03-29,210"
"2020-03-29,220"
"2020-03-29,220"
"2020-03-29,210"
"2020-03-29,210"
"2020-03-29,210"
"2020-03-29,210"
"2020-03-29,200"
"2020-03-29,210"
"2020-03-29,230"
"2020-03-29,240"
"2020-03-29,240"
"2020-03-29,230"
"2020-03-29,220"
"2020-03-29,190"
"2020-03-29,210"
"2020-03-29,210"
"2020-03-29,210"
"2020-03-29,210"
"2020-03-29,190"
"2020-03-29,210"
"2020-03-29,210"
"2020-03-29,180"
"2020-03-29,210"
"2020-03-29,200"
"2020-03-30,200"
"2020-03-30,170"
"2020-03-30,190"
"2020-03-30,200"
"2020-03-30,200"
"2020-03-30,170"
"2020-03-30,200"
"2020-03-30,100"
"2020-03-30,110"
"2020-03-30,120"
"2020-03-30,100"
"2020-03-30,70"
"2020-03-30,120"
"2020-03-30,100"
"2020-03-30,120"
"2020-03-30,90"
"2020-03-30,110"
"2020-03-30,120"
"2020-03-30,120"
"2020-03-30,110"
"2020-03-30,110"
"2020-03-30,120"
"2020-03-30,100"
"2020-03-30,100"
"2020-03-30,110"
"2020-03-30,110"
"2020-03-30,120"
"2020-03-30,250"
"2020-03-30,250"
"2020-03-30,230"
"2020-03-30,210"
"2020-03-30,200"
"2020-03-30,190"
"2020-03-30,180"
"2020-03-30,180"
"2020-03-30,180"
"2020-03-30,170"
"2020-03-30,170"
"2020-03-30,170"
"2020-03-30,170"
"2020-03-30,160"
"2020-03-30,160"
"2020-03-30,160"
"2020-03-30,160"
"2020-03-30,160"
"2020-03-31,160"
"2020-03-31,170"
"2020-03-31,180"
"2020-03-31,170"
"2020-03-31,190"
"2020-03-31,200"
"2020-03-31,180"
"2020-03-31,180"
"2020-03-31,160"
"2020-03-31,210"
"2020-03-31,200"
"2020-03-31,150"
"2020-03-31,140"
"2020-03-31,150"
"2020-03-31,150"
"2020-03-31,150"
"2020-03-31,150"
"2020-03-31,150"
"2020-03-31,150"
"2020-03-31,150"
"2020-03-31,140"
"2020-03-31,140"
"2020-03-31,130"
"2020-03-31,130"
"2020-03-31,140"
"2020-03-31,130"
"2020-03-31,130"
"2020-03-31,130"
"2020-03-31,130"
"2020-03-31,130"
"2020-03-31,130"
"2020-03-31,130"
"2020-03-31,140"
"2020-03-31,180"
"2020-03-31,250"
"2020-03-31,210"
"2020-03-31,200"
"2020-03-31,180"
"2020-03-31,180"
"2020-03-31,170"
"2020-03-31,170"
"2020-03-31,160"
"2020-03-31,160"
"2020-03-31,160"
"2020-03-31,150"
"2020-03-31,150"
"2020-03-31,150"
"2020-03-31,150"
"2020-04-01,150"
"2020-04-01,150"
"2020-04-01,140"
"2020-04-01,140"
"2020-04-01,140"
"2020-04-01,140"
"2020-04-01,140"
"2020-04-01,140"
"2020-04-01,140"
"2020-04-01,140"
"2020-04-01,150"
"2020-04-01,140"
"2020-04-01,150"
"2020-04-01,140"
"2020-04-01,140"
"2020-04-01,140"
"2020-04-01,140"
"2020-04-01,140"
"2020-04-01,140"
"2020-04-01,130"
"2020-04-01,130"
"2020-04-01,140"
"2020-04-01,130"
"2020-04-01,140"
"2020-04-01,130"
"2020-04-01,130"
"2020-04-01,130"
"2020-04-01,130"
"2020-04-01,130"
"2020-04-01,130"
"2020-04-01,130"
"2020-04-01,130"
"2020-04-01,130"
"2020-04-01,160"
"2020-04-01,140"
"2020-04-01,130"
"2020-04-01,100"
"2020-04-01,100"
"2020-04-01,80"
"2020-04-01,80"
"2020-04-01,70"
"2020-04-01,60"
"2020-04-01,60"
"2020-04-01,60"
"2020-04-01,60"
"2020-04-01,50"
"2020-04-01,50"
"2020-04-01,120"
"2020-04-02,50"
"2020-04-02,50"
"2020-04-02,40"
"2020-04-02,40"
"2020-04-02,40"
"2020-04-02,40"
"2020-04-02,40"
"2020-04-02,40"
"2020-04-02,90"
"2020-04-02,90"
"2020-04-02,40"
"2020-04-02,40"
"2020-04-02,30"
"2020-04-02,40"
"2020-04-02,30"
"2020-04-02,30"
"2020-04-02,40"
"2020-04-02,40"
"2020-04-02,30"
"2020-04-02,40"
"2020-04-02,30"
"2020-04-02,30"
"2020-04-02,30"
"2020-04-02,20"
"2020-04-02,20"
"2020-04-02,20"
"2020-04-02,10"
"2020-04-02,30"
"2020-04-02,30"
"2020-04-02,30"
"2020-04-02,30"
"2020-04-02,20"
"2020-04-02,20"
"2020-04-02,20"
"2020-04-02,20"
"2020-04-02,10"
"2020-04-02,40"
"2020-04-02,50"
"2020-04-02,60"
"2020-04-02,60"
"2020-04-02,60"
"2020-04-02,60"
"2020-04-02,60"
"2020-04-02,60"
"2020-04-02,60"
"2020-04-02,50"
"2020-04-02,30"
"2020-04-02,50"
"2020-04-03,50"
"2020-04-03,50"
"2020-04-03,30"
"2020-04-03,60"
"2020-04-03,30"
"2020-04-03,50"
"2020-04-03,50"
"2020-04-03,40"
"2020-04-03,50"
"2020-04-03,50"
"2020-04-03,60"
"2020-04-03,40"
"2020-04-03,50"
"2020-04-03,60"
"2020-04-03,60"
"2020-04-03,60"
"2020-04-03,50"
"2020-04-03,60"
"2020-04-03,70"
"2020-04-03,70"
"2020-04-03,40"
"2020-04-03,30"
"2020-04-03,30"
"2020-04-03,10"
"2020-04-03,20"
"2020-04-03,20"
"2020-04-03,20"
"2020-04-03,20"
"2020-04-03,20"
"2020-04-03,20"
"2020-04-03,10"
"2020-04-03,10"
"2020-04-03,10"
"2020-04-03,10"
"2020-04-03,10"
"2020-04-03,10"
"2020-04-03,-10"
"2020-04-03,10"
"2020-04-03,10"
"2020-04-03,10"
"2020-04-03,10"
"2020-04-03,10"
"2020-04-04,10"
"2020-04-04,10"
"2020-04-04,10"
"2020-04-04,10"
"2020-04-04,10"
"2020-04-04,10"
"2020-04-04,10"
"2020-04-04,10"
"2020-04-04,10"
"2020-04-04,10"
"2020-04-04,-10"
"2020-04-04,-10"
"2020-04-04,-10"
"2020-04-04,-10"
"2020-04-04,-10"
"2020-04-04,-10"
"2020-04-04,-20"
"2020-04-04,-20"
"2020-04-04,-20"
"2020-04-04,-20"
"2020-04-04,-20"
"2020-04-04,-30"
"2020-04-04,-30"
"2020-04-04,-20"
"2020-04-04,-10"
"2020-04-04,20"
"2020-04-04,10"
"2020-04-04,10"
"2020-04-04,50"
"2020-04-04,20"
"2020-04-04,10"
"2020-04-04,10"
"2020-04-04,10"
"2020-04-04,30"
"2020-04-04,10"
"2020-04-04,-10"
"2020-04-04,-10"
"2020-04-05,-10"
"2020-04-05,-20"
"2020-04-05,-20"
"2020-04-05,-20"
"2020-04-05,-20"
"2020-04-05,-20"
"2020-04-05,-30"
"2020-04-05,-20"
"2020-04-05,-20"
"2020-04-05,-20"
"2020-04-05,-20"
"2020-04-05,-20"
"2020-04-05,-20"
"2020-04-05,-20"
"2020-04-05,-20"
"2020-04-05,-20"
"2020-04-05,-20"
"2020-04-05,-20"
"2020-04-05,-30"
"2020-04-05,-30"
"2020-04-05,-30"
"2020-04-05,-30"
"2020-04-05,-30"
"2020-04-05,-30"
"2020-04-05,-30"
"2020-04-05,-30"
"2020-04-05,-30"
"2020-04-05,-30"
"2020-04-05,-30"
"2020-04-05,30"
"2020-04-05,60"
"2020-04-05,70"
"2020-04-05,90"
"2020-04-05,20"
"2020-04-05,40"
"2020-04-05,30"
"2020-04-05,60"
"2020-04-05,10"
"2020-04-05,10"
"2020-04-05,10"
"2020-04-05,10"
"2020-04-05,10"
"2020-04-06,10"
"2020-04-06,10"
"2020-04-06,10"
"2020-04-06,10"
"2020-04-06,20"
"2020-04-06,10"
"2020-04-06,20"
"2020-04-06,10"
"2020-04-06,10"
"2020-04-06,10"
"2020-04-06,10"
"2020-04-06,10"
"2020-04-06,10"
"2020-04-06,10"
"2020-04-06,20"
"2020-04-06,10"
"2020-04-06,10"
"2020-04-06,10"
"2020-04-06,50"
"2020-04-06,90"
"2020-04-06,170"
"2020-04-06,190"
"2020-04-06,130"
"2020-04-06,110"
"2020-04-06,90"
"2020-04-06,110"
"2020-04-06,150"
"2020-04-06,160"
"2020-04-06,180"
"2020-04-06,200"
"2020-04-06,180"
"2020-04-06,190"
"2020-04-06,180"
"2020-04-06,130"
"2020-04-06,160"
"2020-04-06,130"
"2020-04-06,180"
"2020-04-06,190"
"2020-04-06,190"
"2020-04-06,170"
"2020-04-07,170"
"2020-04-07,180"
"2020-04-07,150"
"2020-04-07,180"
"2020-04-07,170"
"2020-04-07,160"
"2020-04-07,190"
"2020-04-07,180"
"2020-04-07,170"
"2020-04-07,180"
"2020-04-07,120"
"2020-04-07,150"
"2020-04-07,160"
"2020-04-07,160"
"2020-04-07,150"
"2020-04-07,160"
"2020-04-07,100"
"2020-04-07,100"
"2020-04-07,150"
"2020-04-07,150"
"2020-04-07,100"
"2020-04-07,120"
"2020-04-07,160"
"2020-04-07,160"
"2020-04-07,150"
"2020-04-07,140"
"2020-04-07,130"
"2020-04-07,150"
"2020-04-07,160"
"2020-04-07,160"
"2020-04-07,170"
"2020-04-07,180"
"2020-04-07,180"
"2020-04-07,270"
"2020-04-07,270"
"2020-04-07,230"
"2020-04-07,160"
"2020-04-07,120"
"2020-04-07,170"
"2020-04-07,150"
"2020-04-07,160"
"2020-04-07,140"
"2020-04-07,130"
"2020-04-07,160"
"2020-04-07,180"
"2020-04-07,150"
"2020-04-07,150"
"2020-04-08,90"
"2020-04-08,150"
"2020-04-08,150"
"2020-04-08,160"
"2020-04-08,140"
"2020-04-08,160"
"2020-04-08,140"
"2020-04-08,120"
"2020-04-08,170"
"2020-04-08,150"
"2020-04-08,120"
"2020-04-08,120"
"2020-04-08,170"
"2020-04-08,130"
"2020-04-08,160"
"2020-04-08,180"
"2020-04-08,150"
"2020-04-08,170"
"2020-04-08,180"
"2020-04-08,180"
"2020-04-08,160"
"2020-04-08,160"
"2020-04-08,170"
"2020-04-08,160"
"2020-04-08,160"
"2020-04-08,170"
"2020-04-08,140"
"2020-04-08,170"
"2020-04-08,170"
"2020-04-08,150"
"2020-04-08,150"
"2020-04-08,150"
"2020-04-08,140"
"2020-04-08,160"
"2020-04-08,150"
"2020-04-08,160"
"2020-04-08,170"
"2020-04-08,140"
"2020-04-08,140"
"2020-04-08,140"
"2020-04-08,150"
"2020-04-08,120"
"2020-04-08,160"
"2020-04-08,140"
"2020-04-08,140"
"2020-04-08,140"
"2020-04-08,140"
"2020-04-08,140"
"2020-04-09,130"
"2020-04-09,140"
"2020-04-09,140"
"2020-04-09,130"
"2020-04-09,130"
"2020-04-09,140"
"2020-04-09,130"
"2020-04-09,130"
"2020-04-09,130"
"2020-04-09,120"
"2020-04-09,130"
"2020-04-09,130"
"2020-04-09,110"
"2020-04-09,120"
"2020-04-09,120"
"2020-04-09,120"
"2020-04-09,100"
"2020-04-09,120"
"2020-04-09,120"
"2020-04-09,120"
"2020-04-09,110"
"2020-04-09,100"
"2020-04-09,100"
"2020-04-09,90"
"2020-04-09,100"
"2020-04-09,100"
"2020-04-09,90"
"2020-04-09,90"
"2020-04-09,90"
"2020-04-09,110"
"2020-04-09,120"
"2020-04-09,100"
"2020-04-09,90"
"2020-04-09,90"
"2020-04-09,40"
"2020-04-09,60"
"2020-04-09,70"
"2020-04-09,70"
"2020-04-09,80"
"2020-04-09,60"
"2020-04-09,70"
"2020-04-09,60"
"2020-04-09,60"
"2020-04-09,70"
"2020-04-09,60"
"2020-04-09,80"
"2020-04-09,50"
"2020-04-09,70"
"2020-04-10,70"
"2020-04-10,70"
"2020-04-10,70"
"2020-04-10,70"
"2020-04-10,80"
"2020-04-10,50"
"2020-04-10,70"
"2020-04-10,60"
"2020-04-10,70"
"2020-04-10,80"
"2020-04-10,60"
"2020-04-10,80"
"2020-04-10,80"
"2020-04-10,70"
"2020-04-10,80"
"2020-04-10,70"
"2020-04-10,70"
"2020-04-10,90"
"2020-04-10,80"
"2020-04-10,90"
"2020-04-10,70"
"2020-04-10,100"
"2020-04-10,80"
"2020-04-10,130"
"2020-04-10,90"
"2020-04-10,70"
"2020-04-10,90"
"2020-04-10,80"
"2020-04-10,80"
"2020-04-10,70"
"2020-04-10,80"
"2020-04-10,70"
"2020-04-10,70"
"2020-04-10,60"
"2020-04-10,60"
"2020-04-10,60"
"2020-04-10,60"
"2020-04-10,50"
"2020-04-10,60"
"2020-04-10,70"
"2020-04-10,60"
"2020-04-10,60"
"2020-04-10,60"
"2020-04-10,60"
"2020-04-10,60"
"2020-04-10,70"
"2020-04-10,50"
"2020-04-10,60"
"2020-04-11,70"
"2020-04-11,50"
"2020-04-11,50"
"2020-04-11,50"
"2020-04-11,70"
"2020-04-11,40"
"2020-04-11,50"
"2020-04-11,40"
"2020-04-11,60"
"2020-04-11,40"
"2020-04-11,50"
"2020-04-11,60"
"2020-04-11,50"
"2020-04-11,50"
"2020-04-11,60"
"2020-04-11,50"
"2020-04-11,50"
"2020-04-11,30"
"2020-04-11,30"
"2020-04-11,30"
"2020-04-11,30"
"2020-04-11,50"
"2020-04-11,50"
"2020-04-11,40"
"2020-04-11,30"
"2020-04-11,30"
"2020-04-11,50"
"2020-04-11,20"
"2020-04-11,60"
"2020-04-11,50"
"2020-04-11,50"
"2020-04-11,40"
"2020-04-11,40"
"2020-04-11,40"
"2020-04-11,20"
"2020-04-11,50"
"2020-04-11,30"
"2020-04-11,10"
"2020-04-11,10"
"2020-04-11,10"
"2020-04-11,30"
"2020-04-11,20"
"2020-04-11,-10"
"2020-04-11,20"
"2020-04-11,40"
"2020-04-11,20"
"2020-04-11,30"
"2020-04-12,20"
"2020-04-12,30"
"2020-04-12,10"
"2020-04-12,30"
"2020-04-12,30"
"2020-04-12,20"
"2020-04-12,30"
"2020-04-12,30"
"2020-04-12,40"
"2020-04-12,10"
"2020-04-12,30"
"2020-04-12,20"
"2020-04-12,30"
"2020-04-12,30"
"2020-04-12,10"
"2020-04-12,20"
"2020-04-12,30"
"2020-04-12,30"
"2020-04-12,30"
"2020-04-12,30"
"2020-04-12,30"
"2020-04-12,-10"
"2020-04-12,-20"
"2020-04-12,-10"
"2020-04-12,30"
"2020-04-12,10"
"2020-04-12,10"
"2020-04-12,30"
"2020-04-12,20"
"2020-04-12,10"
"2020-04-12,10"
"2020-04-12,10"
"2020-04-12,10"
"2020-04-12,-10"
"2020-04-12,-10"
"2020-04-12,-10"
"2020-04-12,20"
"2020-04-12,10"
"2020-04-12,-10"
"2020-04-12,-10"
"2020-04-12,-10"
"2020-04-12,-10"
"2020-04-12,-10"
"2020-04-12,-10"
"2020-04-12,-20"
"2020-04-13,-10"
"2020-04-13,-10"
"2020-04-13,-10"
"2020-04-13,-10"
"2020-04-13,-10"
"2020-04-13,-10"
"2020-04-13,-10"
"2020-04-13,-20"
"2020-04-13,-20"
"2020-04-13,-20"
"2020-04-13,-20"
"2020-04-13,-20"
"2020-04-13,-10"
"2020-04-13,-20"
"2020-04-13,-20"
"2020-04-13,-20"
"2020-04-13,-20"
"2020-04-13,-10"
"2020-04-13,-10"
"2020-04-13,-20"
"2020-04-13,-20"
"2020-04-13,-20"
"2020-04-13,-20"
"2020-04-13,-20"
"2020-04-13,-20"
"2020-04-13,-20"
"2020-04-13,-20"
"2020-04-13,-20"
"2020-04-13,-20"
"2020-04-13,-20"
"2020-04-13,-20"
"2020-04-13,-20"
"2020-04-13,-10"
"2020-04-13,-10"
"2020-04-13,-10"
"2020-04-13,-10"
"2020-04-13,-10"
"2020-04-13,-20"
"2020-04-13,-20"
"2020-04-13,-20"
"2020-04-13,-20"
"2020-04-13,-30"
"2020-04-13,-30"
"2020-04-13,-30"
"2020-04-13,-30"
"2020-04-13,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-20"
"2020-04-14,-20"
"2020-04-14,-30"
"2020-04-14,-20"
"2020-04-14,-20"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-20"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-20"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-40"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-14,-30"
"2020-04-15,-40"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-20"
"2020-04-15,-30"
"2020-04-15,-20"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-20"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-20"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-40"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-30"
"2020-04-15,-40"
"2020-04-15,-30"
"2020-04-15,-20"
"2020-04-15,-20"
"2020-04-15,-20"
"2020-04-15,-20"
"2020-04-16,-20"
"2020-04-16,-10"
"2020-04-16,-10"
"2020-04-16,-10"
"2020-04-16,-10"
"2020-04-16,-20"
"2020-04-16,-20"
"2020-04-16,-20"
"2020-04-16,-30"
"2020-04-16,-30"
"2020-04-16,-30"
"2020-04-16,-30"
"2020-04-16,-30"
"2020-04-16,-30"
"2020-04-16,-30"
"2020-04-16,-30"
"2020-04-16,-30"
"2020-04-16,-20"
"2020-04-16,-20"
"2020-04-16,200"
"2020-04-16,250"
"2020-04-16,280"
"2020-04-16,250"
